house_index,bedrooms,bathrooms,toilets,property_type,property_subtype,locality,postal_code,street,number,box,apptFloor,totalfloorCount,latitude,longitude,kitchen,facades,furnished,terrace,terraceSurface,fireplace,fireplaceCount,garden,gardenSurface,pool,landSurface,livingArea,buildingState,constructionYear,cadastralIncome,price,nearest_transport,nearest_school,nearest_supermarket,mobib_score
81,3.0,0.0,1.0,HOUSE,HOUSE,AARSCHOT,3201,Testeltsesteenweg,85,,,,50.9984525,4.8794208,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,134.0,TO_RENOVATE,1953.0,594.0,289000.0,1191.7603903674687,6822.9527759298435,5922.764890183732,2.4109861461767084
82,3.0,1.0,2.0,HOUSE,HOUSE,KAPELLE-OP-DEN-BOS,1880,Fazantenlaan,6,,,,51.0020965,4.3600894,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,517.0,186.0,TO_RENOVATE,1968.0,832.0,298000.0,247.9159295561286,1094.6903803284863,2150.2107649192662,7.506177997093327
83,3.0,1.0,2.0,HOUSE,TOWN_HOUSE,Deurne,2100,Bosuil,7,,,,51.22796109999999,4.4611516,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,84.0,190.0,TO_BE_DONE_UP,1968.0,0.0,325000.0,185.37599524850114,545.5279751146531,644.2202470094463,8.959666524919266
84,4.0,1.0,2.0,HOUSE,HOUSE,Tielt,3390,Reststraat,87,,,,50.9406623,4.9282932,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,418.0,0.0,835.0,199.0,GOOD,1960.0,0.0,420000.0,1583.9855850917002,5347.432213492906,1579.7667266524427,3.834841402109438
85,1.0,1.0,1.0,APARTMENT,APARTMENT,BORGERHOUT,2140,Bouwhandelstraat,53,202,2.0,2.0,51.2020715,4.4459442,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,GOOD,1956.0,443.0,145000.0,170.35446786684662,1073.6287416329317,530.0015023803743,8.703773880168667
86,3.0,1.0,1.0,APARTMENT,APARTMENT,Borgerhout,2140,Turnhoutsebaan,455,2,2.0,18.0,51.2196618,4.453179700000001,0.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,101.0,TO_BE_DONE_UP,1973.0,1184.0,189000.0,511.2836307181563,1156.2429500066746,307.898763086559,8.342194016980303
87,2.0,1.0,1.0,APARTMENT,APARTMENT,Borgerhout,2140,Luitenant Lippenslaan,54,601,6.0,6.0,51.20907709999999,4.4471621,1.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,98.0,GOOD,1968.0,0.0,195000.0,359.40097195029705,963.0746459628702,291.9002369542099,8.684148782121552
88,5.0,1.0,1.0,HOUSE,HOUSE,PELT,3910,Hazenstraat,17,,,,51.2283216,5.437194,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,499.0,194.0,TO_RENOVATE,1936.0,557.0,295000.0,172.56484913774455,18854.145704759296,1257.4155323295363,5.931636512929983
89,2.0,1.0,1.0,APARTMENT,APARTMENT,Kraainem,1950,Clos des Fleurs,14,,2.0,2.0,50.84018450000001,4.4705159,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,70.0,TO_BE_DONE_UP,1973.0,0.0,310000.0,297.27924178144605,274.2476879012076,378.9163814365716,9.168184964732886
90,3.0,1.0,1.0,HOUSE,HOUSE,NIJLEN,2560,Grote Steenweg,112,,,,51.1493097,4.6411715,0.0,3.0,0.0,1.0,,0.0,0.0,1.0,1400.0,0.0,1996.0,207.0,TO_RENOVATE,1935.0,0.0,385000.0,1372.6383963644316,1704.272187857569,1845.3244609155095,5.803417705665372
91,2.0,2.0,2.0,HOUSE,HOUSE,Koningshooikt,2500,Sander De Vosstraat,157,,,,51.0880194,4.6327558,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1735.0,0.0,1901.0,190.0,TO_RENOVATE,1963.0,1094.0,439000.0,63.56829873424854,3699.3568155153803,4208.72981126183,4.643184517169528
92,6.0,2.0,2.0,HOUSE,VILLA,Eeklo,9900,Leopoldlaan,42,,,3.0,51.1933929,3.5481918,1.0,4.0,0.0,1.0,,0.0,0.0,1.0,300.0,1.0,1032.0,334.0,AS_NEW,1956.0,0.0,849500.0,1168.825191057115,5876.213825941656,913.9219446223913,4.8322851155089195
93,3.0,1.0,2.0,HOUSE,HOUSE,EDEGEM,2650,Boniverlei,159,,,,51.1495064,4.449441699999999,1.0,,0.0,1.0,18.0,0.0,0.0,1.0,60.0,0.0,192.0,182.0,GOOD,1974.0,1229.0,399000.0,383.7718160549072,843.7093809293069,823.0021036097769,8.377163255567401
95,2.0,1.0,0.0,APARTMENT,APARTMENT,Sint-Niklaas,9100,Schoolstraat,252,,0.0,,51.1561526,4.148761599999999,1.0,,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,67.0,GOOD,1972.0,542.0,170000.0,308.1434299285077,305.39405374449996,588.8181082005739,8.99300065213194
96,1.0,1.0,1.0,APARTMENT,APARTMENT,IXELLES,1050,Rue du Monastère,2,,0.0,4.0,50.819574,4.373548599999999,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,42.0,GOOD,1958.0,778.0,199000.0,209.75160273978472,535.8846838828006,460.69512359021275,9.055944658031612
97,2.0,1.0,1.0,APARTMENT,APARTMENT,Wilrijk,2610,Drukpersstraat,33,,1.0,,51.1814907,4.381402599999999,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72.0,GOOD,1963.0,0.0,219000.0,82.42488028696236,525.2207651854106,323.9319022515568,9.323998381326073
98,2.0,1.0,1.0,APARTMENT,APARTMENT,WILRIJK,2610,Damhertenlaan,39,,2.0,2.0,51.1750741,4.4344744,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,80.0,JUST_RENOVATED,1960.0,0.0,269000.0,219.2862756352229,595.4004880176876,275.6614245795617,9.126910357421536
99,2.0,1.0,2.0,APARTMENT,APARTMENT,Ledeberg,9050,Binnenweg,6,,2.0,2.0,51.0365022,3.7395854,1.0,,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,83.0,GOOD,1970.0,961.0,295000.0,77.80472724664855,524.8984946943036,475.17666581913795,9.229543589995508
100,4.0,1.0,2.0,HOUSE,HOUSE,Dessel,2480,Hannekestraat 12/001,,,,,51.238768,5.1111806,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1436.0,227.0,AS_NEW,1973.0,916.0,329000.0,143.05558229825664,5708.78471976195,221.22514143496596,6.661775795979014
101,3.0,1.0,2.0,HOUSE,HOUSE,GRIMBERGEN,1850,Speelbroek,18,,,,50.9316633,4.368876999999999,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,250.0,248.0,TO_BE_DONE_UP,1969.0,1541.0,410000.0,586.6742968850386,175.55632195846405,2666.5992572359737,7.322997218023656
102,3.0,1.0,2.0,HOUSE,HOUSE,Zottegem,9620,Gentse Steenweg,245,,,3.0,50.8814052,3.8294521,1.0,4.0,0.0,1.0,,0.0,0.0,1.0,150.0,0.0,306.0,170.0,AS_NEW,1967.0,815.0,469000.0,903.7962925052748,1908.3370753199033,247.64772415311725,7.357615077010952
103,4.0,3.0,4.0,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Clos d'Orléans,13,,,3.0,50.8265538,4.4487406,1.0,4.0,0.0,1.0,60.0,0.0,0.0,1.0,400.0,0.0,712.0,350.0,GOOD,1972.0,6157.0,895000.0,275.91570146460884,506.02301236583656,1001.1222409004437,8.627348895869668
104,2.0,1.0,1.0,APARTMENT,APARTMENT,BOOM,2850,Henri Spillemaeckersstraat,7,009A,9.0,,51.086778,4.3632,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,GOOD,1963.0,666.0,156000.0,72.44667519198565,412.05008239809285,479.2529725757858,9.3092023964281
105,2.0,1.0,1.0,APARTMENT,APARTMENT,BOOM,2850,Henri Spillemaeckersstraat,7,42 (11D),11.0,11.0,51.086778,4.3632,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77.0,GOOD,1963.0,661.0,159000.0,72.44667519198565,412.05008239809285,479.2529725757858,9.3092023964281
106,3.0,1.0,2.0,HOUSE,HOUSE,Herstal,4040,Rue de l'Agriculture,57,,,2.0,50.6721817,5.617179399999999,1.0,2.0,0.0,1.0,32.0,1.0,1.0,1.0,82.0,0.0,207.0,127.0,GOOD,1953.0,820.0,219000.0,619.9567177527689,4720.9261521205835,716.8893535144871,5.695464807319984
107,4.0,1.0,2.0,HOUSE,HOUSE,Rixensart,1330,Avenue Albert 1er,86,,,1.0,50.7287793,4.4956391,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,851.0,205.0,AS_NEW,1974.0,3500.0,595000.0,939.4891181447613,389.26299330911365,739.3892865150875,7.994912989257517
108,4.0,2.0,3.0,APARTMENT,APARTMENT,UCCLE,1180,Dieweg,127,,2.0,3.0,50.796246,4.3489612,1.0,3.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,,209.0,TO_BE_DONE_UP,1972.0,4154.0,595000.0,62.59481506668692,1074.7172982125426,775.9924432824552,8.682733752247753
109,4.0,1.0,1.0,HOUSE,HOUSE,WILRIJK,2610,Michel Willemslaan,51,,,1.0,51.1800511,4.3761575,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,185.0,155.0,GOOD,1938.0,713.0,353000.0,334.6924362376291,798.475956873107,211.3926565092452,8.880497676094928
110,3.0,1.0,2.0,HOUSE,TOWN_HOUSE,MERKSEM,2170,Eendstraat,10,,,,51.2554856,4.441006199999999,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,85.0,0.0,172.0,198.0,AS_NEW,1968.0,1103.0,399000.0,530.588647999921,1615.79265296184,231.4166694576273,8.06107558772046
111,3.0,2.0,2.0,HOUSE,HOUSE,EDEGEM,2650,Onafhankelijkheidsstraat,82,,,,51.1587475,4.4460264,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,279.0,0.0,506.0,170.0,JUST_RENOVATED,1958.0,0.0,625000.0,469.39930066028194,1175.276725899134,298.2149218907582,8.39180650059303
112,2.0,1.0,0.0,APARTMENT,APARTMENT,Knokke-Heist,8300,Zoutelaan,60,11,1.0,3.0,51.3494855,3.291899,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,79.0,AS_NEW,1961.0,0.0,685000.0,985.43344216224,1051.893425081353,393.26076682117133,7.722652615848664
113,3.0,1.0,1.0,HOUSE,HOUSE,EKEREN,2180,Boomstraat,3,,,,51.282423,4.419094299999999,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,100.0,140.0,JUST_RENOVATED,1930.0,448.0,319000.0,946.9657564402478,762.148699227689,2174.7156970800743,6.779469393874494
114,3.0,1.0,1.0,HOUSE,HOUSE,Nijlen,2560,Koekoekstraat,10,,,,51.16444809999999,4.6851634,0.0,4.0,0.0,1.0,,0.0,0.0,1.0,300.0,0.0,827.0,110.0,GOOD,1971.0,0.0,399000.0,98.18524138457308,1213.8029706573338,637.3289971403714,8.634998366288764
115,3.0,1.0,2.0,HOUSE,HOUSE,SINAAI,9112,Vleeshouwersstraat,66,,,,51.1600569,4.0478065,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,200.0,0.0,648.0,189.0,GOOD,1956.0,475.0,417000.0,490.07396133233084,5031.933353141059,557.3881942108123,5.974975922083018
116,2.0,1.0,1.0,APARTMENT,APARTMENT,Ganshoren,1083,Avenue de l'Exposition Universelle,18,,4.0,7.0,50.8730375,4.3203898,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,82.0,TO_RENOVATE,1968.0,1140.0,199000.0,177.5654059631203,159.21515383462707,357.6996531626053,9.418636254051018
117,2.0,1.0,1.0,APARTMENT,APARTMENT,HERENTALS,2200,Stationsplein,39,401,4.0,,51.1806819,4.8289111,1.0,2.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,,106.0,AS_NEW,1975.0,986.0,249000.0,76.97610179181287,531.8451237659658,287.5820815056109,9.351080394096533
118,3.0,1.0,2.0,APARTMENT,APARTMENT,HASSELT,3500,Herkenrodesingel,23,15,3.0,,50.9385228,5.3199863,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,,110.0,GOOD,1973.0,0.0,255000.0,40.512280548629924,1014.7177614804513,1150.5410365699333,8.502477760568238
119,2.0,1.0,1.0,APARTMENT,APARTMENT,MECHELEN,2800,Elektriciteitstraat,27,101,0.0,,51.0364401,4.471856,1.0,,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,,78.0,GOOD,1974.0,0.0,265000.0,97.73397757328074,1985.2546192376044,86.61005850526789,8.488444911407043
120,2.0,1.0,2.0,APARTMENT,APARTMENT,IXELLES,1050,Avenue du Congo,16,,0.0,7.0,50.8155115,4.3774198,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,150.0,JUST_RENOVATED,1932.0,2000.0,695000.0,112.26620211816864,664.10082788159,342.70631195901694,9.17910697061537
121,3.0,1.0,1.0,APARTMENT,APARTMENT,DEURNE,2100,Wouter Haecklaan,7,9v,9.0,9.0,51.2118164,4.4603248,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,104.0,GOOD,1966.0,0.0,219000.0,381.29143078391695,1684.1269467010138,352.47967289339533,8.133873679225172
122,2.0,1.0,1.0,HOUSE,BUNGALOW,Grâce-Hollogne,4460,Rue Vert-Vinâve,99,,,2.0,50.6383986,5.499261199999999,1.0,3.0,0.0,1.0,40.0,0.0,0.0,1.0,250.0,1.0,406.0,133.0,JUST_RENOVATED,1960.0,835.0,230000.0,573.4574847337151,1690.605354378387,2378.220953695343,6.522839148305894
123,3.0,1.0,1.0,HOUSE,HOUSE,Aalst,9300,Vooruitzichtstraat,96,,,2.0,50.94208159999999,4.0223493,1.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,23.0,0.0,132.0,140.0,GOOD,1930.0,500.0,259000.0,37.14500392376365,187.2054040704023,470.2262242449292,9.512185575891428
124,2.0,0.0,1.0,HOUSE,HOUSE,DESSEL,2480,Eersels,46,,,,51.2450375,5.1435095,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,919.0,134.0,TO_RENOVATE,1960.0,480.0,219000.0,19.90160314489384,6553.571432119035,2488.90566228973,5.314194087613655
125,3.0,1.0,1.0,HOUSE,HOUSE,KAPELLE-OP-DEN-BOS,1880,de Beughemlaan,40,,,2.0,51.011515,4.331042,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,195.0,TO_BE_DONE_UP,1960.0,725.0,349000.0,184.5483217707938,1672.447060625967,163.61791528382292,8.529892253699082
126,3.0,2.0,3.0,HOUSE,HOUSE,SINT-PIETERS-LEEUW,1600,Alfons Vandenboschstraat,44,,,2.0,50.7851848,4.297371,1.0,3.0,0.0,1.0,10.0,0.0,0.0,1.0,25.0,0.0,195.0,132.0,JUST_RENOVATED,1955.0,870.0,450000.0,162.66971193692643,2785.2149286495933,1340.104495785139,7.03289410112761
127,1.0,1.0,1.0,APARTMENT,APARTMENT,Leuven,3000,Fonteinstraat,137,0902,9.0,,50.88111439999999,4.6936721,0.0,,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,,77.0,GOOD,1972.0,889.0,335000.0,559.9738637351165,327.9315866731608,85.4311881813273,8.977792998450186
128,1.0,1.0,1.0,APARTMENT,FLAT_STUDIO,Liège,4000,Boulevard de la Sauvenière,56,12,1.0,6.0,50.6441469,5.5671924,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.0,TO_RENOVATE,1970.0,902.0,99000.0,239.23253374760202,284.8996271568549,420.78123489095077,9.21056938030466
129,2.0,1.0,1.0,APARTMENT,APARTMENT,Brussels,1000,Square de l'Aviation,30,,3.0,5.0,50.8403509,4.3387791,1.0,2.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,,185.0,AS_NEW,1932.0,0.0,430000.0,130.79492816851,142.008144417129,169.28906516436246,9.61807528938766
130,4.0,1.0,1.0,HOUSE,HOUSE,Liège,4020,Rue des Primeurs,12,,,2.0,50.64475239999999,5.6011421,1.0,2.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,111.0,147.0,GOOD,1950.0,881.0,119900.0,276.9484489264952,1763.2999770705528,269.02899586980504,8.275849419471102
131,2.0,1.0,1.0,HOUSE,HOUSE,LIER,2500,Zodiakstraat,1,,,,51.1423929,4.5678288,1.0,3.0,0.0,1.0,28.0,0.0,0.0,1.0,108.0,0.0,365.0,124.0,GOOD,1934.0,442.0,320000.0,365.4052082030559,691.0266368184812,1898.6057348185227,7.786371474637924
132,4.0,0.0,0.0,HOUSE,HOUSE,Bouwel,2288,Droomland,3,,,,51.1662242,4.719780399999999,1.0,4.0,0.0,1.0,,1.0,1.0,1.0,2351.0,0.0,2578.0,308.0,TO_RENOVATE,1970.0,0.0,575000.0,1755.0995517558727,1975.6414334806263,1911.2055172431453,5.068635963842989
133,2.0,1.0,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Avenue de Broqueville,250,,5.0,5.0,50.842432,4.4202632,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110.0,AS_NEW,1936.0,1080.0,455000.0,81.63905515037482,959.4404167795429,358.2799382611872,9.012667689772346
134,2.0,1.0,1.0,APARTMENT,APARTMENT,Gent,9000,Eekhout,40,,6.0,6.0,51.0414037,3.721793099999999,1.0,,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,103.0,GOOD,1968.0,1227.0,595000.0,211.81586997113115,493.9297620962216,375.92518713441217,9.1376755405514
135,2.0,1.0,1.0,APARTMENT,APARTMENT,DEURNE,2100,Ruggeveldlaan,605,2B,2.0,5.0,51.2233191,4.4788724,1.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,90.0,AS_NEW,1967.0,0.0,217500.0,30.457453521210773,516.2083111509421,53.85927819509161,9.579345002407697
136,2.0,1.0,1.0,APARTMENT,GROUND_FLOOR,Deurne,2100,Jan van Parijsstraat,10,,0.0,3.0,51.2325334,4.4604604,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,,83.0,AS_NEW,1964.0,743.0,219500.0,349.41155961408197,905.2565130104265,818.574868950935,8.384896999206982
137,3.0,1.0,1.0,APARTMENT,APARTMENT,WOMMELGEM,2160,Raf Verhulstlaan,40,V1,1.0,2.0,51.2152675,4.493037,1.0,,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,99.0,GOOD,1972.0,0.0,249000.0,413.46641650310687,786.268191110978,806.8254458289009,8.386649020035938
138,2.0,1.0,1.0,APARTMENT,APARTMENT,DEURNE,2100,Wouter Haecklaan,12,15,5.0,9.0,51.2109963,4.461779,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,94.0,GOOD,1968.0,0.0,190000.0,349.75476681783874,1702.7240733314632,435.911934414116,8.107902972412495
139,2.0,1.0,1.0,HOUSE,HOUSE,ALLEUR,4432,Rue Petite Ville,6,,,1.0,50.67239170000001,5.5187485,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,214.0,0.0,280.0,108.0,AS_NEW,1970.0,644.0,229000.0,1329.0085268317534,3179.404382320943,881.7643363490255,5.52054281844435
140,3.0,2.0,2.0,HOUSE,HOUSE,Herzele,9550,Borsbekestraat,133,,,3.0,50.899457,3.898253199999999,1.0,3.0,0.0,1.0,40.0,0.0,0.0,1.0,1400.0,0.0,1614.0,200.0,GOOD,1932.0,694.0,309000.0,268.9324465243553,4281.012642725796,1887.825527217412,5.528864624672054
141,4.0,1.0,1.0,HOUSE,HOUSE,Brakel,9660,Groenstraat,42,,,,50.8337345,3.7657494,1.0,,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,250.0,347.0,GOOD,1933.0,647.0,329000.0,206.04666780949867,2091.6799989508268,2126.2010233178867,6.91335042807486
142,3.0,2.0,1.0,HOUSE,HOUSE,AALST,9300,Moorselbaan,354,,,,50.9448866,4.066671599999999,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,504.0,251.0,GOOD,1939.0,0.0,350000.0,951.9060649303004,1075.1238432892426,1904.3272782561216,6.744491165729357
143,3.0,1.0,2.0,APARTMENT,APARTMENT,Borgerhout,2140,Collegelaan,53,4,1.0,4.0,51.2136171,4.4507058,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,136.0,GOOD,1958.0,0.0,269000.0,415.32874185794117,1012.9751924229427,461.5074085315622,8.463239943553075
144,2.0,1.0,0.0,HOUSE,HOUSE,Aalst (9300),9300,Gouden Leeuwstraat,20,A,,,50.94869240000001,4.0502974,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,104.0,135.0,GOOD,1974.0,0.0,330000.0,690.3491336911962,220.6057352813096,1250.6837653847977,8.098674821301
145,5.0,2.0,0.0,HOUSE,HOUSE,Merksem,2170,Gildestraat,28,,,,51.241362,4.437710399999999,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,219.0,186.0,JUST_RENOVATED,1930.0,0.0,415000.0,124.43411472984276,1347.0051060440023,353.54987284816156,8.700384527765435
146,4.0,1.0,2.0,HOUSE,HOUSE,Maarkedal,9680,Hof te Fiennesstraat,34,,,,50.7724193,3.6389537,0.0,,0.0,1.0,30.0,0.0,0.0,1.0,2500.0,0.0,2751.0,292.0,GOOD,1967.0,1274.0,450000.0,2178.9924751573376,3856.5042698031075,5347.05425916354,1.5236738532548115
148,5.0,1.0,1.0,HOUSE,HOUSE,Hérinnes,7742,Chaussée D'Audenarde,329,,,1.0,50.69796299999999,3.3619659,1.0,2.0,0.0,1.0,27.0,0.0,0.0,1.0,405.0,0.0,510.0,174.0,TO_RENOVATE,1930.0,0.0,179000.0,1466.3622249455016,5378.3896691373,2007.930164230275,3.706230257252481
149,2.0,1.0,1.0,HOUSE,HOUSE,BEVEL,2560,Laarstraat,29,,,,51.1358061,4.6817529,0.0,3.0,0.0,1.0,,0.0,0.0,1.0,520.0,0.0,1172.0,153.0,TO_RENOVATE,1939.0,0.0,249000.0,2431.2033859728335,191.21683491724338,2582.3082454162204,5.150983279777691
150,2.0,1.0,1.0,APARTMENT,APARTMENT,DEURNE,2100,Alfons Schneiderlaan,47,2V,2.0,2.0,51.222204,4.4772536,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,89.0,TO_RENOVATE,1957.0,0.0,189000.0,197.98594959983524,485.9574504555688,117.47905049396037,9.333727733233866
151,1.0,1.0,0.0,APARTMENT,APARTMENT,Mortsel,2640,Krijgsbaan,102,,1.0,1.0,51.1740107,4.452494499999999,1.0,,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,60.0,GOOD,1965.0,0.0,220000.0,403.32425452760356,417.43873707126545,384.15071541769686,8.927841358970554
152,2.0,1.0,1.0,APARTMENT,APARTMENT,ANTWERPEN,2050,Akkerwindestraat,33,201,2.0,3.0,51.21683969999999,4.379459499999999,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,78.0,GOOD,1970.0,0.0,225000.0,378.73602390400805,1191.1285130194422,843.1290479074001,8.138846927510095
153,1.0,1.0,1.0,APARTMENT,APARTMENT,DUFFEL,2570,Kiliaanstraat,92-94,6,3.0,4.0,51.0953635,4.501913700000001,1.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,87.0,JUST_RENOVATED,1930.0,0.0,279000.0,688.2225851849722,179.85090546213198,133.70258537412343,8.873334225862534
154,2.0,1.0,1.0,APARTMENT,APARTMENT,DEURNE,2100,Dascottelei,48,101,1.0,4.0,51.2028022,4.4665798,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,120.0,JUST_RENOVATED,1963.0,0.0,365000.0,65.88066340949113,1139.5825437883868,1054.858837584799,8.449198194538555
155,3.0,1.0,1.0,HOUSE,HOUSE,Heverlee,3001,Bierbeekstraat,7,,,,50.87322260000001,4.7149034,1.0,,0.0,1.0,15.0,0.0,0.0,1.0,40.0,0.0,117.0,139.0,GOOD,1950.0,661.0,499000.0,573.255177939327,765.9302229450487,870.1600539566465,8.144932911479769
156,3.0,2.0,1.0,APARTMENT,APARTMENT,BORSBEEK,2150,Groenhofstraat,5,11,2.0,,51.1971152,4.4881743,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,81.0,JUST_RENOVATED,1973.0,776.0,285000.0,319.1075437390757,553.811849337644,844.3233234109094,8.642433159848862
157,3.0,1.0,2.0,HOUSE,HOUSE,Auderghem,1160,Rue du Villageois,90,,,2.0,50.8165463,4.4315796,1.0,3.0,0.0,1.0,10.0,0.0,0.0,1.0,150.0,0.0,300.0,160.0,TO_RENOVATE,1964.0,0.0,625000.0,176.41201478539242,1615.005520276064,107.83948449336366,8.616220643773191
158,2.0,1.0,0.0,APARTMENT,APARTMENT,Evergem,9940,Elslopark,2,,0.0,8.0,51.1172591,3.7233584,1.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,89.0,JUST_RENOVATED,1969.0,0.0,270000.0,465.23119977381316,1991.3385501819137,184.19710368311038,7.929334631058232
159,2.0,2.0,2.0,APARTMENT,APARTMENT,Bruxelles,1000,Quartier Hippodrome de Boitsfort,196,,1.0,4.0,50.797078,4.395759,1.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,172.0,GOOD,1951.0,2302.0,565000.0,50.157993783176934,1548.1177290785129,63.33411797158372,8.858821443589033
160,2.0,2.0,2.0,APARTMENT,APARTMENT,Ixelles,1050,Quartier Hippodrome de Boitsfort,196,,1.0,4.0,50.797078,4.395759,1.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,172.0,GOOD,1951.0,2302.0,565000.0,50.157993783176934,1548.1177290785129,63.33411797158372,8.858821443589033
161,2.0,2.0,2.0,APARTMENT,APARTMENT,Uccle,1180,Quartier Hippodrome de Boitsfort,196,,1.0,4.0,50.797078,4.395759,1.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,172.0,GOOD,1951.0,2302.0,565000.0,50.157993783176934,1548.1177290785129,63.33411797158372,8.858821443589033
162,2.0,1.0,1.0,APARTMENT,APARTMENT,Turnhout,2300,Patersstraat,33,4,2.0,2.0,51.3249094,4.9495153,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,120.0,GOOD,1963.0,745.0,219000.0,179.15335892421942,714.9334770700334,1451.7153838427946,8.316696280825822
163,3.0,1.0,1.0,HOUSE,HOUSE,Landen,3400,Grote Steenweg,165,,,3.0,50.7865125,5.014753199999999,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,0.0,351.0,167.0,TO_RENOVATE,1950.0,0.0,245000.0,1395.786822130912,5759.309185000327,8195.090162713881,2.138950903825451
165,4.0,1.0,3.0,HOUSE,MIXED_USE_BUILDING,Forest,1190,Avenue du Pont de Luttre,199,,,4.0,50.824048,4.3257941,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,320.0,AS_NEW,1970.0,2013.0,799000.0,27.886920459275274,503.49788921125116,240.72094917591508,9.466671547129522
